Word                           TF-IDF
-----------------------------------
dcla                           30.273440072745217
learning                       21.72459269808033
fragmentation                  18.156121533934186
analytics                      17.5938119721623
dialogue                       12.649904791090144
field                          12.63360185794006
constructivists                12.27976910445251
catwalk                        12.27976910445251
workshop                       11.509723931867981
discourse                      9.946746654903924
ideas                          9.78419222872169
instruments                    9.777285478691688
international workshop         8.802797854360168
tel                            8.493548659517502
deliberation                   8.413645091297582
intersection                   8.397935377141604
visions                        7.919508816498672
lak13                          7.713020590995774
mercer                         7.5266240977934125
whitelock                      7.5266240977934125
