Word                           TF-IDF
-----------------------------------
eeg                            134.97786034242606
cloze                          81.73335337541117
comprehension                  75.13838769205303
classifier                     55.21083030320358
false                          53.05416215865443
ungrammatical                  49.0400120252467
true                           47.82198397158739
reading                        45.27292759193326
distracters                    42.979191865583786
implausible                    42.979191865583786
sentence                       33.527259237660225
neurosky                       30.699422761131277
classifiers                    28.98568525100343
choice                         28.497939238028327
mental                         27.939034076911483
experiments                    27.373675148174332
subject                        25.24887164397993
inexpensive                    25.227866727287683
significance                   24.510443816932618
fisher                         23.793783126197937
