Word                           TF-IDF
-----------------------------------
ys                             67.53873007448881
freelance                      61.398845522262555
tasks                          33.849581189900924
learners                       25.968582198474223
layer                          24.916934814324986
money                          24.699214128911578
mooc                           21.801263014351644
technology delft               21.795560900109646
task                           21.082159030866546
paid                           20.63215953086783
upwork                         18.419653656678765
earn                           18.304286447828062
module                         17.941136456216096
extractor                      16.346670675082233
payment                        15.136720036372608
earners                        14.28010468964702
course                         13.999441373921163
platforms                      13.694823342897358
delft university               13.61709115045064
ommends                        12.27976910445251
