Word                           TF-IDF
-----------------------------------
network                        101.8781807221806
informal                       90.11318260864265
learning                       81.99281760243221
networks                       53.118098198975005
network awareness tool         49.0400120252467
social                         46.31586228987968
workplace                      36.12252351281573
organizations                  32.595539756396725
social network                 30.065154838611484
networked                      29.154346741351155
ties                           28.07840879031932
professionals                  27.84881787584383
actors                         24.868888109919915
within                         23.978712907580515
analyse                        23.34383134980795
professional                   22.150246169656114
de laat                        20.377082761682907
structure                      20.181013615058895
organisation                   20.049677323335217
data                           19.591327816168672
