Word                           TF-IDF
-----------------------------------
cps                            76.1605583447841
game                           45.51629703858882
skills                         23.625563887964752
solving                        16.80441340014264
agent                          16.432931158613783
problem                        13.231752964216513
act                            12.517181607681286
iowa                           12.27976910445251
bauckhage                      12.27976910445251
mclachlan                      12.27976910445251
circuit runner                 12.27976910445251
collaborative                  11.176884357289236
adults                         10.384681594167738
outlined                       9.615226480245711
mode                           9.537052496033251
feasibility                    9.279319312737503
clustering                     8.766129026129061
ia                             8.71768659843645
von                            8.413645091297582
gates                          8.413645091297582
