Word                           TF-IDF
-----------------------------------
openhpi                        158.01781652579493
pinboard                       141.21734470120387
tests                          61.89135399537493
name participants mean change  61.398845522262555
tour                           59.93779247530153
reminder                       57.05583173271214
emails                         56.78973691737725
test                           54.5844829395033
user                           54.25698447077191
visit                          53.64459002960935
course                         53.372870238074434
email                          53.32401707177957
onboarding                     49.11907641781004
metrics                        46.26432830100326
users                          43.16640126502453
metric                         38.10641192971908
opensap                        36.83930731335753
di                             36.805377524575846
count                          34.14641119725049
videos                         34.14641119725049
