Word                           TF-IDF
-----------------------------------
analytics                      57.37112599618141
true                           47.82198397158739
false                          42.443329726923544
learning                       39.94521883195416
leadership                     39.65928730362747
data                           35.68420423659294
uws                            35.31901341820276
pugliese                       22.695151917417732
panel                          22.649463092046673
infrastructure                 21.801301439769194
la                             21.141615380247156
wisconsin system               20.182293381830146
institutional                  18.919271081224792
une                            18.419653656678765
systemic                       18.304286447828062
analytic                       16.694259433963573
predictive                     16.368430686227377
vitally                        16.346670675082233
baer                           15.426041181991549
wi                             15.053248195586825
