Word                           TF-IDF
-----------------------------------
lassie                         147.35722925343012
landing                        78.45917938592804
course                         43.748254293503635
users                          36.350653696862764
social                         34.73689671740976
learning                       29.433319139334643
snas                           24.55953820890502
activity                       24.014774769268378
networks                       22.764899228132144
network                        19.591957831188576
active                         19.228631417671608
user                           18.0856614902573
software                       17.179958090504584
athabasca landing              16.346670675082233
power law                      16.346670675082233
jon dron                       16.346670675082233
social software                16.346670675082233
spikes                         16.301666209346326
analytics                      16.063915278930796
networking                     15.474119648150873
