Word                           TF-IDF
-----------------------------------
wr                             141.21734470120387
pupils                         134.63164988047743
rw                             119.87558495060306
answer                         99.93718071702962
ww                             79.81849917894132
markov                         76.42282512236596
multiplications                73.67861462671506
questions                      64.59754839469053
w                              54.201367305168944
chain                          47.587566252395874
k                              46.40746712413423
probabilities                  45.67232578116713
pupil                          43.58843299218225
xn                             42.979191865583786
unknown                        37.681390826304465
subset                         37.00751063638809
types                          36.03848883694101
r                              31.886830809450778
answers                        30.96826421192652
operands                       30.699422761131277
