Word                           TF-IDF
-----------------------------------
learning                       52.559498463097576
personalized                   50.59784937871161
knewton                        24.55953820890502
institutional                  24.079072285195192
institutions                   20.46343568400932
partnerships                   20.377082761682907
adaptive                       18.655652450450173
smart sparrow                  18.419653656678765
collaborations                 17.30780265694623
transformative                 16.1675256744208
panelists                      13.61709115045064
marketplace                    13.61709115045064
student                        13.210479158097382
crafting                       13.076529897654673
craft                          12.620467636946373
projects                       12.454893203600962
killer                         12.27976910445251
jonathons glen way hendon      12.27976910445251
next gen                       12.27976910445251
vendors                        11.879263224748009
