Word                           TF-IDF
-----------------------------------
mentoring                      206.9862172692046
ties                           56.15681758063864
social                         38.59655190823307
sl                             35.31901341820276
online                         35.211374375340405
connections                    31.558064494064617
learning                       31.535699077858546
classic                        30.102102927346444
weak                           29.808001367070016
people                         28.055994766689494
objects                        27.515969920120618
relationships                  27.469473453816583
mentor                         26.99557206848521
connect                        26.230848050101347
mentee                         24.55953820890502
mediating                      24.23092371972472
users                          22.719158560539228
mentors                        22.579872293380237
premkumar                      18.419653656678765
haggard                        18.419653656678765
