Word                           TF-IDF
-----------------------------------
leavers                        30.699422761131277
stayers                        24.55953820890502
notre dame notre dame          23.800174482745035
sentiment                      22.39449433904428
liwc                           20.377082761682907
words                          20.142016880768967
emotion                        19.379838188919432
engineering                    18.431225405294086
sentiments                     18.156121533934186
emotions                       18.053139589509353
indiana                        17.642295806365414
portfolios                     17.4353731968729
student                        17.09591420459661
text                           16.000841004337396
eportfolios                    15.136720036372608
negative                       13.093328768009819
goodrich                       12.27976910445251
j. brockman                    12.27976910445251
electronic                     11.825842896479069
reflections                    11.825842896479069
