Word                           TF-IDF
-----------------------------------
belief                         77.32766093947919
probability                    67.9504144416984
bayesian                       64.47549853396197
student                        38.8543504649923
posterior                      38.56510295497887
bayes                          34.61560531389246
model                          32.05124207471361
likelihood                     31.71092802087512
rational                       28.658559420887237
simulated                      26.08711672590309
prior                          25.729693814603564
personalization                25.465997836154123
students                       24.562597490793568
bayes rule                     24.55953820890502
algorithm                      23.45253619485007
items                          23.00338873010125
tenenbaum                      21.795560900109646
item                           20.552543160658324
priors                         20.182293381830146
individual                     20.12419697501167
