Word                           TF-IDF
-----------------------------------
intro                          138.04101199992118
gameful                        103.52891427552082
political theory               76.28446315038376
grade                          62.613160297099306
gradecraft                     59.93779247530153
students                       55.07976407026436
predictor                      54.81625409472395
information studies            47.60034896549007
assignment                     37.838542162449585
assignments                    34.505083095151875
quests                         32.69334135016447
prediction                     31.745321919391362
earned                         25.778156558573848
fishman                        23.800174482745035
optional                       23.474127611627118
semester                       22.980992223120644
autonomy                       21.96293728295246
course                         20.999162060881744
predictions                    20.834732021388902
percentage                     19.983095790381487
