Word                           TF-IDF
-----------------------------------
chapter                        206.41177131233528
chapters                       165.82994270640916
engagement                     94.80222190426451
indicator                      71.5348905009371
sgd                            67.53873007448881
finger                         52.36038386203907
decrease                       47.63521184054209
mooc                           43.60252602870329
end                            42.23778756242267
indicators                     41.87702531847281
assignment                     36.118608427792786
assignments                    34.505083095151875
exercise                       29.584038643126835
predictions                    28.410998210984864
moocs                          27.782111996145616
lr                             27.23418230090128
students                       26.79556089904753
auc                            25.748857079726488
rf                             25.240935273892745
cfs                            25.227866727287683
