Word                           TF-IDF
-----------------------------------
lari                           199.92146565505828
institutions                   135.3734976019078
institution                    118.61384942202801
readiness                      108.25872531527085
institutional                  104.91595781406475
ruvh                           104.37803738784633
factor                         91.24868761833442
analytics                      87.9690598608115
professionals                  83.5464536275315
learning                       80.59123097674961
respondents                    76.29091473778813
culture                        57.81656687774992
deans                          55.5013068000329
beta                           55.176122313699615
implement                      52.70793662954226
data                           51.077390377868326
organizational                 46.997805306023714
expertise                      46.59060076144248
heis                           45.410160109117825
faculty                        43.563530590176796
