Word                           TF-IDF
-----------------------------------
nat                            75.68360018186304
network                        69.22491767019964
ties                           62.173619464278495
learning                       61.66981153003449
networked                      58.30869348270231
social                         55.00008646923212
sociallearn                    52.36038386203907
actors                         49.73777621983983
networks                       36.42383876501143
actor b                        32.69334135016447
network awareness tool         27.244451125137058
capital                        26.742956228864518
actor                          26.40839356308051
tie                            24.744851500633338
friend                         22.070448925479845
people                         21.956865469583082
de laat                        20.377082761682907
structure                      20.181013615058895
relations                      18.44010159571933
demonstrator                   18.419653656678765
