Word                           TF-IDF
-----------------------------------
cla                            28.56020937929404
toolkit                        26.016854372253952
fig                            14.15591443252917
kitto                          13.596447500684535
dashboard                      13.186448575638149
learning                       12.614279631143418
olt                            10.897780450054823
dashboards                     10.753089100738656
facing                         10.516348629181634
analytics                      9.944328506004778
connected                      9.687850441854765
australia                      9.470332736994955
bakharia                       9.279319312737503
demonstration                  8.91431874295484
social                         8.68422417935244
xapi                           7.2009369935397665
ownership                      6.368568760197164
media                          6.349387818479634
data                           6.2972125123399305
privacy                        6.284127041431873
