Word                           TF-IDF
-----------------------------------
video                          70.77069569908517
discourse                      33.15582218301308
connectives                    26.153059795309346
interactions                   17.647211044267326
lexical                        17.39141115060206
correlation                    16.287198419835505
videos                         16.174615830276547
pause                          15.25357203985672
features                       14.8078741636855
causal                         13.969517038455741
sentence                       12.895099706792394
kim                            12.658553579929015
mltd                           12.27976910445251
adelaide adelaide              12.27976910445251
adelaidex                      12.27976910445251
diversity                      12.180157092698913
mooc                           11.89159800782817
speaking                       11.074193250811105
contrastive                    10.897780450054823
gajos                          10.897780450054823
