Word                           TF-IDF
-----------------------------------
math                           286.25935959123535
linguistic                     118.54657968517516
language                       99.33543241446127
speakers                       72.24504702563146
pretest                        67.73961688014072
words                          61.8647661337904
posttest                       60.2129927823473
indices                        55.75105307761441
english                        52.14561632487874
taales                         50.455733454575366
scores                         47.483664452056225
proficiency                    46.37709640160549
students                       45.40358930116387
lme                            42.979191865583786
lexical                        40.5799593514048
cohesion                       39.190365093327486
skills                         38.98218041514184
word                           38.95060555717694
arithmetic                     38.81305077400391
fractions                      36.78408154246641
