Word                           TF-IDF
-----------------------------------
privacy                        54.46243435907623
ethics                         35.76394686012469
ep4la                          35.31901341820276
workshop                       24.45816335521946
analytics                      19.888657012009556
learning                       18.921419446715127
ethical                        16.172783429115874
afterthought                   12.27976910445251
juli                           12.27976910445251
applied sciences oslo          12.27976910445251
security                       12.040841170938577
persoonsgegevens               10.897780450054823
cbp                            10.897780450054823
privacy issues                 10.897780450054823
akershus university college    10.897780450054823
inbloom                        10.897780450054823
architectures                  10.384681594167738
agenda                         10.126842863943212
jisc                           9.85648653662879
protections                    9.078060766967093
