Word                           TF-IDF
-----------------------------------
nmf                            49.0400120252467
pfa                            40.85127345135192
learnsmart                     32.69334135016447
kcs                            30.51190309452757
chapter                        22.381999298927923
matrix                         18.05040565091956
matrices                       16.702863799228602
imputing                       16.346670675082233
factorization                  15.839017632997344
auc                            14.713632616986564
q                              13.276260077676197
binary                         13.080780863861516
desmarais                      12.620467636946373
aucroc                         12.27976910445251
kc                             12.226249657009745
barnes                         12.040841170938577
tracing                        11.641264198713117
chapters                       11.569530886493661
knowledge components           10.897780450054823
apache spark                   10.091146690915073
