Word                           TF-IDF
-----------------------------------
capital                        80.22886868659356
referential                    71.27557934848805
centrality                     70.29963501600513
cohesion                       67.18348301713283
social                         55.96500026693795
cmooc                          45.159744586760475
learners                       42.662670754636224
linguistic                     41.710833592932
vol                            38.10641192971908
eigenvalue                     35.31901341820276
discourse                      33.15582218301308
network                        32.653263051980964
facebook                       31.86302418642287
betweenness                    27.19289500136907
pp                             26.64412772050865
accumulation                   26.343184342276942
course                         26.24895257610218
posts                          23.481967342995638
closeness                      22.579872293380237
media                          22.22285736467872
