Word                           TF-IDF
-----------------------------------
hackathon                      57.12041875858808
interoperability               27.0918926346118
learning                       23.826972636604232
workshop                       23.019447863735962
jisc                           22.998468585467176
analytics                      19.123708665393803
appropriacy                    18.419653656678765
sixth int                      16.346670675082233
synthetic                      15.426041181991549
apis                           14.11383664509233
organizers                     13.846242125556984
hackathons                     12.27976910445251
lak workshop                   12.27976910445251
standards                      11.554908893835748
data                           11.195044466382098
misinterpreted                 10.897780450054823
embodying                      10.897780450054823
architectures                  10.384681594167738
visualizations                 10.368656652909594
right                          9.647744858045414
