Word                           TF-IDF
-----------------------------------
counselors                     316.03563305158985
acpm                           116.65780649229885
guidance                       105.66476015588778
college                        100.13745286145029
counselor                      59.93779247530153
reports                        57.29128879206406
student                        53.619003641689375
students                       49.125194981587136
principles                     47.82198397158739
labels                         41.58715738915511
designs                        39.04983200525081
assistments                    37.39023062688247
feedback                       37.30256465939749
lpf                            36.83930731335753
boredom                        36.140450634305566
learning                       35.74045895490635
design                         35.603797644224265
carelessness                   33.65458036519033
framed                         33.10567338821977
framing                        31.884253776103776
