Word                           TF-IDF
-----------------------------------
assessment                     34.35942155515578
scaled                         33.55785848768478
lejohn                         24.55953820890502
workshop                       24.45816335521946
learning                       23.126179323762933
design                         21.192736692990632
allison li                     18.419653656678765
quality                        15.605887804379218
identi                         12.27976910445251
designlak                      12.27976910445251
designlak16                    12.27976910445251
nancy law                      12.27976910445251
designlak17                    12.27976910445251
e                              11.770729995024022
parkville                      10.897780450054823
ese                            10.897780450054823
ere                            10.897780450054823
sandra milligan                10.897780450054823
linda corrin                   10.897780450054823
symposium                      10.197335625513402
