Word                           TF-IDF
-----------------------------------
rules                          93.38120437735833
java                           65.88881184885739
formal basics                  61.398845522262555
students                       46.89223157333318
confidence                     46.08359830383373
resources                      39.04931483363292
global                         34.723128740654545
attempted                      34.39384773123463
local                          31.898795518758575
course                         29.748812919582473
lms                            29.377860516577183
basics                         27.718280857745352
xi                             27.23418230090128
exercise                       27.11870208953293
xk                             24.55953820890502
resource                       22.35913855053839
consulted                      21.170754967638494
semester                       21.06590953786059
x                              20.49986433503469
irregular                      20.182293381830146
