Word                           TF-IDF
-----------------------------------
pods                           85.95838373116757
empath                         67.53873007448881
justice                        32.60333241869265
expert                         26.090736426407787
di                             25.48064597855251
coders                         24.081682341877155
boosted                        23.800174482745035
vocabulary                     22.785396443872227
ere                            21.795560900109646
historical                     21.50617820147731
writing                        21.503096306176435
oppression                     18.419653656678765
ndings                         18.419653656678765
social justice                 18.419653656678765
e                              17.656094992536033
agreement                      16.4242050889046
ese                            16.346670675082233
erent                          15.465532187895835
thinking                       14.85364815830091
lexical                        14.492842625501716
