Word                           TF-IDF
-----------------------------------
learning                       47.653945273208464
rubrics                        44.14089785095969
moodle                         43.99778465411259
enriched                       43.92587456590492
rubric                         41.53872637667095
retalis                        33.320244275843045
teachers                       29.638671736793405
assessment                     29.306565444103455
criterion                      27.599046215037667
students                       27.53988203513218
learning analytics enriched rubric 24.55953820890502
petropoulou                    21.795560900109646
grading                        20.954275557683612
messages                       20.284111755291264
performance                    20.083764351970398
karaoli                        18.419653656678765
lazakidou                      18.419653656678765
piraeus department             18.419653656678765
dimitriou                      18.419653656678765
criteria                       17.994582864524816
