Word                           TF-IDF
-----------------------------------
learning                       84.79599085379742
onbetwist                      61.398845522262555
msl                            49.11907641781004
students                       46.89223157333318
test                           41.80939118770466
emotions                       41.26431906173566
intensity                      39.636560411081675
mathematics                    32.026868237831046
environments                   28.162284520781242
maastricht                     27.244451125137058
practicing                     25.86804107907328
thoughts                       25.48064597855251
pbl                            25.227866727287683
dispositions                   25.10049975194567
statistics                     24.19144829660655
math                           23.498902653011857
practice                       21.89758931923866
surf                           20.377082761682907
adaptive                       20.351620855036554
exercising                     20.182293381830146
