Word                           TF-IDF
-----------------------------------
ocw                            383.46357425477277
recency                        133.28097710337218
course                         130.36979779464085
courses                        118.98993791608002
license                        96.41275738744717
discoverability                85.95838373116757
illustrations                  74.10033608670982
content                        68.35504926151306
opencourseware                 66.64048855168609
sustainability                 65.76965009639568
quality                        63.53825748925824
http                           58.85263113956274
revisions                      56.78973691737725
translation                    56.78973691737725
material                       56.317378876566885
repositories                   54.96958729303072
availability                   54.50325359942298
available                      51.9714008003981
pros                           49.92933421831901
multilinguality                49.11907641781004
