Word                           TF-IDF
-----------------------------------
dina                           67.53873007448881
bmf                            36.83930731335753
slip                           25.748857079726488
cdms                           24.55953820890502
guessing                       24.45249931401949
ik                             21.795560900109646
q                              21.242016124281914
boolean                        20.377082761682907
matrix                         20.056006278799515
j                              18.453547389479194
science beijing                18.419653656678765
mie                            18.419653656678765
china                          18.304286447828062
item                           16.44203452852666
qjk                            16.346670675082233
alternating                    16.301666209346326
algorithm                      16.123618633959424
simulation                     14.542913746848974
matrices                       13.362291039382882
deterministic                  12.620467636946373
