Word                           TF-IDF
-----------------------------------
h2l                            73.67861462671506
centrality                     67.69594483022715
plh42                          67.53873007448881
sna                            58.415544341775266
hou                            55.5013068000329
nodes                          53.05416215865443
betweeness                     47.60034896549007
metrics                        43.18003974760304
node                           37.84269726873302
indegree                       35.31901341820276
learning                       34.33887232922375
formal                         33.90747654649168
members                        30.898166236938057
member                         30.52182201567687
outdegree                      30.273440072745217
hou2learn                      27.244451125137058
grade                          25.61447466699517
hellenic open university       24.55953820890502
bookmarks                      21.034112728243954
edges                          19.722692428751223
