Word                           TF-IDF
-----------------------------------
portal                         326.58401862330015
open days                      227.17572843237144
visits                         106.75129761689666
day                            80.87307915138274
visit                          72.42019653997262
portals                        61.704164727966194
bounces                        55.2589609700363
visitors                       52.92688741909624
period                         52.908869865652264
loyalty                        50.455733454575366
per                            49.71696388615159
search                         44.54212806279404
statistics                     38.421712000492754
pages                          34.1008972629737
open                           33.332903394585294
agriculture                    32.69334135016447
visitation                     30.699422761131277
visitor                        30.51190309452757
users                          28.398948200674035
periods                        27.309778223153288
