Word                           TF-IDF
-----------------------------------
tie                            126.81736394074586
network                        126.69466064168614
networks                       118.37747598628715
thread                         118.01809806514056
unpartitioned                  104.37803738784633
mooc                           101.07858306653944
copresence                     85.95838373116757
reply                          80.46688504441403
threads                        80.2879010683805
social                         78.15801761417197
ties                           76.21282385943816
posts                          68.63959684875648
limited copresence             61.398845522262555
forum                          55.86537263024589
direct reply                   55.2589609700363
total copresence               55.2589609700363
partitioning                   55.176122313699615
definitions                    49.32610358557997
learners                       49.15481630425478
replies                        48.692073499528384
