Word                           TF-IDF
-----------------------------------
caliper                        76.1605583447841
analyticstm                    36.83930731335753
specification                  33.591741508566415
profiles                       32.68059175591016
ims caliper                    31.773212684384827
learning                       19.622212759556426
lak16                          18.816560244483533
extensible                     13.61709115045064
ims global                     12.620467636946373
intellify                      12.27976910445251
friendships                    12.27976910445251
lak16 caliper                  12.27976910445251
team caliper                   12.27976910445251
ecosystem                      11.737063805813559
workshop                       11.509723931867981
vocabularies                   11.035224462739922
learning university            10.897780450054823
hoover                         10.091146690915073
draft                          9.85648653662879
instrumenting                  9.520069793098013
