Word                           TF-IDF
-----------------------------------
cognition                      124.09399400505698
high                           66.49075876240367
metacognitive                  64.09875039344148
turns                          58.6853190290678
relational                     55.76029232624003
group                          54.615254738151044
sequences                      53.76544550369328
socially                       46.37709640160549
regulated                      44.78898867808856
learning                       41.346805457636755
medium                         38.19899675423119
activities                     38.10740147451831
groups                         35.30481927831683
triads                         34.8707463937458
students                       30.517166579470796
molenaar                       30.51190309452757
planning                       30.247597780173763
country                        29.207772170887633
performance                    28.815835809348833
achieving                      28.07840879031932
