Word                           TF-IDF
-----------------------------------
pbl                            40.36458676366029
movements                      36.451662600891545
las                            27.244451125137058
trial                          25.48064597855251
height                         23.793783126197937
movement                       21.28651721366232
furniture                      20.182293381830146
learning                       16.819039508191224
spaghetti                      16.346670675082233
cps                            14.28010468964702
pelars                         14.28010468964702
table                          13.725313162476297
mmla                           13.61709115045064
facilitator                    13.362291039382882
tables                         13.264665262445536
trials                         13.145435786477043
collaborative                  12.29457279301816
htr                            12.27976910445251
hth                            12.27976910445251
hts                            12.27976910445251
