Word                           TF-IDF
-----------------------------------
egraph                         49.11907641781004
true                           47.82198397158739
false                          42.443329726923544
oviedo                         16.346670675082233
nd                             15.839017632997344
technics                       12.27976910445251
esults                         12.27976910445251
erezo                          12.27976910445251
moodle                         12.22160684836461
en                             11.921315620041565
lear                           10.897780450054823
assessme                       10.897780450054823
núñez                          10.897780450054823
learning                       10.511899692619515
e                              10.299388745646018
rning                          10.091146690915073
ce                             10.021718279537161
data                           9.795663908084336
prom                           9.520069793098013
documenti                      8.802797854360168
