Word                           TF-IDF
-----------------------------------
tag                            301.7717660846026
bll                            147.35722925343012
tagging                        140.52418355485247
minerva                        122.79769104452511
tags                           118.76712893259996
stabilization                  108.97780450054823
ibl                            100.91146690915073
vocabulary                     88.60987505950311
recommendation                 84.23522637095796
learning                       78.4888510382257
semantic                       76.67392904880963
collective                     71.05091637407699
mp                             65.38668270032893
seitlinger                     49.11907641781004
wespot                         47.60034896549007
recommender                    46.866423344003415
kopeinik                       42.979191865583786
tel                            42.46774329758751
recommendations                41.673167994218424
recency                        38.08027917239205
