Word                           TF-IDF
-----------------------------------
class average                  184.19653656678767
visualization                  179.70473511636877
viz                            141.27605367281103
contributors                   133.7147811443226
cohesion                       123.16971886474353
narrativity                    108.97108248045562
learning                       98.11106379778214
visualizations                 96.77412876048955
top contributors               85.95838373116757
top                            84.47644977426457
scores                         84.41540347032218
quality                        83.60297038060295
concreteness                   80.98671620545564
users                          76.10918117780642
deep                           71.68279381617748
p                              69.80553849423211
students                       67.73322338370347
effect                         65.7926687453868
analytics                      65.78555780895469
deep cohesion                  59.93779247530153
