Word                           TF-IDF
-----------------------------------
dashboard                      105.49158860510519
students                       46.89223157333318
cluster                        44.544340399608465
dbb                            36.83930731335753
dbml                           36.83930731335753
session                        36.714858083675544
learning                       31.535699077858546
dbm                            30.699422761131277
course                         29.748812919582473
events                         28.387468955392123
clusters                       27.585186252756635
dashboard view                 24.55953820890502
dbe                            24.55953820890502
study                          23.843566238427687
flipped                        22.070448925479845
student                        21.758436260395687
semester                       21.06590953786059
sessions                       20.165296080171167
week                           19.45972581736325
engagement                     19.41732255870478
