Word                           TF-IDF
-----------------------------------
confidence                     123.58783181482683
underconfidence                85.95838373116757
overconfidence                 76.28446315038376
students                       35.72741453206337
overconfident                  32.69334135016447
learnsmart                     32.69334135016447
dence                          31.773212684384827
underconfident                 30.699422761131277
courses                        26.79953556668469
sciences                       26.524657746410465
fidence                        25.227866727287683
abilities                      25.222155002905396
semester                       24.896074908380697
student                        23.31261027899538
confidence correlation         18.419653656678765
profiles                       18.382832862699463
realistic                      18.053139589509353
asymmetric                     17.4353731968729
metacognition                  17.40822167694394
answered                       16.65066951865499
