Word                           TF-IDF
-----------------------------------
ttaw                           87.18224360043858
ge                             86.55617712462424
ttac                           81.73335337541117
ap                             56.44968073345059
true                           47.82198397158739
pls                            42.979191865583786
false                          42.443329726923544
cba                            38.14223157519188
student                        35.74600242779292
pp                             34.9704176331676
spends                         33.65458036519033
temporal                       32.8484101778092
performance                    27.94262866361099
economides                     27.718280857745352
laers                          27.244451125137058
time                           22.908722964581752
actual performance             21.795560900109646
answer                         21.78118041268594
answers                        21.677784948348563
effect                         21.50914170522261
