Word                           TF-IDF
-----------------------------------
walls                          146.5473912289197
decorations                    116.65780649229885
cluster                        108.45578532078584
wall                           105.17056364121977
decorative                     73.67861462671506
classrooms                     72.48234253303865
clusters                       65.02222473864065
charter                        61.02380618905514
true                           47.82198397158739
false                          42.443329726923544
design                         42.385473385981264
classroom                      41.71884171870213
visual                         39.989926088043696
schools                        37.311304900900346
choices                        35.886144958603396
displays                       35.38267272714185
teachers                       34.93129168979223
clustering                     33.31129029929043
private                        33.112360110141395
nonacademic                    30.699422761131277
