Word                           TF-IDF
-----------------------------------
radar                          31.678035265994687
polygon                        30.699422761131277
gradebook                      24.45249931401949
benchmark                      23.793783126197937
student                        20.981349251095843
oaai                           19.040139586196027
benchmarking                   15.839017632997344
axes                           15.053248195586825
sakai                          15.053248195586825
metrics                        12.337154213600869
activity radar                 12.27976910445251
learning activity radar        12.27976910445251
predictive                     12.276323014670533
risk                           12.21327398796487
visualization                  12.0697210152785
criteria                       11.451098186515791
engagement                     11.42195444629693
alert                          11.19724716952214
gpa                            10.955287439075855
performance                    10.478485748854121
