Word                           TF-IDF
-----------------------------------
abstracts                      114.03065278164587
ethical                        92.41590530923358
learning                       72.181711222654
analytics                      66.55050615557045
ethics                         57.222314976199506
literacy                       47.79211189051826
discipline                     35.67479402348451
artifacts                      33.65329268085999
lak                            26.630145887969437
viewpoint                      24.699214128911578
selber                         24.55953820890502
data                           23.08977921191308
consequences                   22.929231820823087
rude                           21.795560900109646
interactivity                  21.355000855799407
bowker                         20.182293381830146
communication                  20.116201692130833
technical                      19.49932658997518
power                          19.20033348204428
magnifies                      18.419653656678765
