Word                           TF-IDF
-----------------------------------
emotions                       332.69357243524377
emotion                        191.02983357649154
valence                        172.88518324959213
emotional                      109.9944616352815
audio                          98.61346214375612
speakplus                      85.95838373116757
dimensional                    77.32766093947919
discrete                       74.09611573330041
arousal                        73.35749794205847
learning                       70.07933128413009
neutral                        68.34311036265377
session                        67.31057315340516
dashboard                      60.28090777434583
tutor                          57.476057037836156
happiness                      56.44968073345059
video                          54.20734138653332
tutors                         51.06342461860962
disgust                        50.455733454575366
learners                       48.22736694002356
learner                        48.1167034495012
