Word                           TF-IDF
-----------------------------------
rnn                            128.93757559675137
upper                          80.46688504441403
recurrent                      29.447757819541536
neural                         28.23806222093888
lstm                           24.55953820890502
booklooper                     23.800174482745035
prediction                     21.163547946260906
regression                     18.74251598970902
grades                         18.431225405294086
okubo                          18.156121533934186
shimada                        18.156121533934186
ssion                          16.346670675082233
kyushu university japan        16.346670675082233
m2b                            16.346670675082233
final                          15.946941407045925
log                            14.602747741178812
week                           14.594794363022437
data                           13.294115303828741
students                       12.653459313439111
submi                          12.27976910445251
