Word                           TF-IDF
-----------------------------------
literacy                       38.68885248280049
data                           36.38389451574182
workshop                       24.45816335521946
visualisations                 17.25735587515732
outputs                        15.77452294377245
analytics                      15.298966932315043
participants                   14.68733780936237
communicating                  14.321198088096583
communicate                    14.079025961573286
learning                       14.015866256826019
insights                       11.910076948241588
non                            9.552853140295746
analysis                       9.053845933911612
end                            8.664161551266188
group                          8.474780907644128
open university milton keynes  8.413645091297582
types                          8.008553074875781
users                          7.95170549618873
visualizing                    7.7468418086275594
experts                        7.618000368734015
