Word                           TF-IDF
-----------------------------------
writing                        99.8358042786763
analytics                      37.48246898417186
workshop                       23.019447863735962
nlp                            19.379838188919432
mcnamara                       16.987097319035005
learning                       15.417452882508622
dcla                           15.136720036372608
crossley                       14.401873987079533
research                       13.908175059387856
international learning         13.076529897654673
educators                      12.996318202284666
arizona                        12.620467636946373
workshops                      12.326682767969515
obstruct                       12.27976910445251
danielle mcnamara              12.27976910445251
connected intelligence centre  12.27976910445251
roscoe                         12.226249657009745
ir                             11.879263224748009
professor                      11.737063805813559
language                       11.316694832027233
