Word                           TF-IDF
-----------------------------------
humane                         201.82293381830146
ingenium                       73.67861462671506
prudence                       61.398845522262555
teachable                      59.93779247530153
ingenious                      55.2589609700363
aristotle                      55.2589609700363
true                           51.010116236359885
unteachable                    49.11907641781004
eloquence                      49.11907641781004
episteme                       49.11907641781004
learning                       49.05553189889107
techne                         42.979191865583786
false                          42.443329726923544
truths                         40.36458676366029
analytics                      38.247417330787606
humanities                     35.56855648372576
nous                           30.699422761131277
phronesis                      27.244451125137058
education                      22.179555615933157
cultivate                      21.034112728243954
