Word                           TF-IDF
-----------------------------------
xip                            126.40645567732851
metadiscourse                  52.30611959061869
xip dashboard                  49.11907641781004
true                           47.82198397158739
false                          42.443329726923544
scholarly                      26.283964097676773
sentences                      22.995346262058746
dashboard                      22.605340415379686
markers                        21.91057487815171
bubble                         19.79877204124668
rhetorical                     19.71297307325758
readers                        19.595182546663743
demo                           18.392040771233205
papers                         18.155483311920698
output                         16.772616274119294
salient                        15.330230841372497
nlp                            13.842741563513881
writing                        12.287483603529392
argumentative                  11.569530886493661
moves                          11.464615910411544
